Date,VNINDEX,AD_Line
2009-02-10,282.02,-3255
2009-02-11,276.22,-3307
2009-02-12,276.09,-3324
2009-02-13,274.51,-3316
2009-02-16,272.31,-3346
2009-02-17,263.07,-3428
2009-02-18,255.09,-3513
2009-02-19,254.85,-3519
2009-02-20,252.57,-3556
2009-02-23,244.02,-3645
2009-02-24,235.5,-3732
2009-02-25,244.33,-3631
2009-02-26,242.53,-3650
2009-02-27,245.74,-3606
2009-03-02,247.66,-3569
2009-03-03,241.46,-3615
2009-03-04,244.36,-3557
2009-03-05,246.68,-3488
2009-03-06,245.7,-3488
2009-03-09,247.85,-3457
2009-03-10,251.88,-3368
2009-03-11,255.85,-3294
2009-03-12,251.01,-3354
2009-03-13,251.44,-3337
2009-03-16,254.56,-3291
2009-03-17,263.2,-3194
2009-03-18,273.39,-3094
2009-03-19,267.04,-3158
2009-03-20,266.62,-3162
2009-03-23,260.16,-3234
2009-03-24,270.62,-3126
2009-03-25,277.63,-3092
2009-03-26,286.25,-3038
2009-03-27,287.41,-3041
2009-03-30,282.38,-3092
2009-03-31,280.67,-3104
2009-04-01,289.52,-2998
2009-04-02,297.3,-2917
2009-04-03,310.28,-2808
2009-04-07,322.36,-2699
2009-04-08,313.76,-2757
2009-04-09,311.72,-2766
2009-04-10,325.05,-2650
2009-04-13,340.01,-2533
2009-04-14,347.07,-2478
2009-04-15,339.29,-2526
2009-04-16,343.88,-2472
2009-04-17,334.14,-2513
2009-04-20,318.89,-2622
2009-04-21,312.77,-2698
2009-04-22,321.86,-2628
2009-04-23,315.2,-2677
2009-04-24,309.9,-2750
2009-04-27,313.69,-2744
2009-04-28,315.71,-2686
2009-04-29,321.63,-2608
2009-05-04,336.64,-2488
2009-05-05,351.32,-2386
2009-05-06,350.14,-2429
2009-05-07,363.85,-2388
2009-05-08,366.22,-2375
2009-05-11,372.95,-2347
2009-05-12,381.97,-2247
2009-05-13,378.25,-2242
2009-05-14,376.75,-2213
2009-05-15,390.16,-2100
2009-05-18,390.85,-2080
2009-05-19,400.9,-1986
2009-05-20,410.38,-1912
2009-05-21,412.51,-1878
2009-05-22,404.58,-1926
2009-05-25,421.75,-1812
2009-05-26,425.03,-1789
2009-05-27,425.17,-1799
2009-05-28,415.45,-1851
2009-05-29,411.64,-1823
2009-06-01,426.43,-1717
2009-06-02,440.56,-1610
2009-06-03,444.79,-1578
2009-06-04,458.19,-1463
2009-06-05,478.72,-1342
2009-06-08,501.49,-1222
2009-06-09,512.46,-1180
2009-06-10,497.51,-1260
2009-06-11,511.27,-1171
2009-06-12,509.59,-1177
2009-06-15,493.52,-1248
2009-06-16,471.97,-1357
2009-06-17,472.47,-1380
2009-06-18,479.27,-1369
2009-06-19,475.22,-1392
2009-06-22,458.11,-1495
2009-06-23,438.55,-1612
2009-06-24,456.22,-1514
2009-06-25,453.76,-1545
2009-06-26,461.37,-1548
2009-06-29,460.42,-1592
2009-06-30,448.29,-1681
2009-07-01,430.0,-1796
2009-07-02,433.79,-1740
2009-07-03,435.44,-1721
2009-07-06,454.27,-1598
2009-07-07,447.63,-1612
2009-07-08,446.79,-1632
2009-07-09,446.4,-1654
2009-07-10,438.83,-1733
2009-07-13,426.67,-1834
2009-07-14,418.55,-1898
2009-07-15,427.05,-1816
2009-07-16,433.47,-1732
2009-07-17,428.67,-1799
2009-07-20,412.88,-1902
2009-07-21,416.43,-1838
2009-07-22,419.48,-1821
2009-07-23,434.2,-1707
2009-07-24,454.71,-1582
2009-07-27,469.71,-1507
2009-07-28,462.98,-1583
2009-07-29,458.04,-1635
2009-07-30,451.91,-1687
2009-07-31,466.76,-1583
2009-08-03,467.93,-1628
2009-08-04,476.59,-1566
2009-08-05,481.29,-1538
2009-08-06,481.44,-1510
2009-08-07,480.65,-1525
2009-08-10,491.2,-1415
2009-08-11,494.17,-1368
2009-08-12,497.16,-1357
2009-08-13,503.58,-1338
2009-08-14,506.99,-1361
2009-08-17,500.08,-1408
2009-08-18,499.69,-1419
2009-08-19,508.46,-1310
2009-08-20,513.9,-1270
2009-08-21,519.17,-1236
2009-08-24,528.2,-1200
2009-08-25,528.85,-1250
2009-08-26,525.95,-1228
2009-08-27,527.04,-1193
2009-08-28,536.53,-1086
2009-08-31,546.78,-974
2009-09-01,547.69,-1004
2009-09-03,540.81,-1058
2009-09-04,528.49,-1145
2009-09-07,524.51,-1183
2009-09-08,537.81,-1070
2009-09-09,536.11,-1088
2009-09-10,540.19,-1103
2009-09-11,547.99,-1047
2009-09-14,556.59,-1006
2009-09-15,556.75,-1032
2009-09-16,556.98,-1051
2009-09-17,561.19,-1060
2009-09-18,571.01,-1010
2009-09-21,577.97,-994
2009-09-22,582.85,-987
2009-09-23,582.11,-977
2009-09-24,574.78,-1028
2009-09-25,582.84,-974
2009-09-28,582.02,-979
2009-09-29,582.59,-964
2009-09-30,580.9,-1000
2009-10-01,568.99,-1083
2009-10-02,549.73,-1183
2009-10-05,549.0,-1207
2009-10-06,552.03,-1190
2009-10-07,566.42,-1081
2009-10-08,571.84,-1044
2009-10-09,581.99,-948
2009-10-12,594.3,-840
2009-10-13,589.89,-848
2009-10-14,605.65,-734
2009-10-15,617.38,-661
2009-10-16,609.54,-683
2009-10-19,607.11,-687
2009-10-20,616.58,-607
2009-10-21,618.48,-589
2009-10-22,624.1,-573
2009-10-23,615.68,-645
2009-10-26,609.34,-721
2009-10-27,596.78,-826
2009-10-28,599.86,-812
2009-10-29,581.49,-926
2009-10-30,587.12,-836
2009-11-02,561.71,-967
2009-11-03,539.65,-1091
2009-11-04,537.53,-1121
2009-11-05,555.54,-990
2009-11-06,554.88,-1028
2009-11-09,534.09,-1164
2009-11-10,524.4,-1254
2009-11-11,537.59,-1139
2009-11-12,545.98,-1028
2009-11-13,548.21,-1007
2009-11-16,545.7,-1051
2009-11-17,547.08,-1063
2009-11-18,553.83,-1010
2009-11-19,560.05,-934
2009-11-20,555.84,-1021
2009-11-23,537.29,-1146
2009-11-24,527.13,-1237
2009-11-25,503.41,-1378
2009-11-26,482.6,-1516
2009-11-27,490.62,-1461
2009-11-30,504.12,-1373
2009-12-01,514.92,-1249
2009-12-02,499.14,-1375
2009-12-03,494.8,-1415
2009-12-04,494.96,-1420
2009-12-07,498.61,-1388
2009-12-08,488.47,-1501
2009-12-09,470.63,-1629
2009-12-10,458.72,-1747
2009-12-11,444.16,-1874
2009-12-14,458.39,-1753
2009-12-15,459.44,-1776
2009-12-16,442.1,-1911
2009-12-17,434.87,-1969
2009-12-18,443.34,-1849
2009-12-21,460.99,-1704
2009-12-22,465.24,-1706
2009-12-23,470.75,-1686
2009-12-24,479.13,-1585
2009-12-25,495.08,-1438
2009-12-28,492.57,-1463
2009-12-29,484.45,-1515
2009-12-30,495.36,-1400
2009-12-31,494.77,-1370
2010-01-04,517.05,-1227
2010-01-05,532.53,-1125
2010-01-06,534.46,-1141
2010-01-07,533.34,-1148
2010-01-08,520.9,-1234
2010-01-11,515.06,-1301
2010-01-12,498.31,-1425
2010-01-13,508.61,-1387
2010-01-14,512.33,-1344
2010-01-15,505.42,-1435
2010-01-18,487.13,-1578
2010-01-19,495.51,-1497
2010-01-20,489.5,-1597
2010-01-21,478.42,-1720
2010-01-22,477.59,-1726
2010-01-25,480.91,-1667
2010-01-26,497.9,-1518
2010-01-27,486.41,-1621
2010-01-28,481.76,-1705
2010-01-29,481.96,-1684
2010-02-01,486.95,-1633
2010-02-02,487.93,-1646
2010-02-03,495.48,-1567
2010-02-04,503.83,-1465
2010-02-05,493.04,-1589
2010-02-08,491.2,-1648
2010-02-09,482.89,-1756
2010-02-10,490.91,-1639
2010-02-11,499.94,-1599
2010-02-12,507.0,-1485
2010-02-22,510.02,-1448
2010-02-23,496.29,-1586
2010-02-24,494.59,-1573
2010-02-25,494.99,-1558
2010-02-26,496.91,-1492
2010-03-01,503.01,-1405
2010-03-02,501.0,-1453
2010-03-03,507.32,-1340
2010-03-04,511.91,-1288
2010-03-05,513.39,-1243
2010-03-08,521.12,-1141
2010-03-09,527.27,-1069
2010-03-10,525.67,-1101
2010-03-11,524.64,-1117
2010-03-12,531.51,-1050
2010-03-15,531.86,-1014
2010-03-16,516.08,-1140
2010-03-17,510.85,-1222
2010-03-18,519.73,-1110
2010-03-19,515.99,-1175
2010-03-22,511.58,-1225
2010-03-23,506.53,-1308
2010-03-24,512.12,-1204
2010-03-25,503.39,-1315
2010-03-26,505.3,-1299
2010-03-29,505.67,-1276
2010-03-30,500.72,-1345
2010-03-31,499.24,-1392
2010-04-01,508.18,-1286
2010-04-02,510.48,-1284
2010-04-05,514.79,-1210
2010-04-06,515.33,-1214
2010-04-07,515.82,-1186
2010-04-08,515.93,-1157
2010-04-09,517.42,-1119
2010-04-12,519.93,-1130
2010-04-13,517.98,-1197
2010-04-14,516.21,-1208
2010-04-15,521.49,-1127
2010-04-16,522.03,-1097
2010-04-19,516.74,-1144
2010-04-20,515.2,-1155
2010-04-21,519.7,-1097
2010-04-22,529.31,-1062
2010-04-26,531.21,-1078
2010-04-27,535.72,-1089
2010-04-28,539.2,-1073
2010-04-29,542.37,-1019
2010-05-04,549.12,-919
2010-05-05,548.01,-961
2010-05-06,549.51,-929
2010-05-07,542.03,-1011
2010-05-10,534.38,-1117
2010-05-11,534.36,-1110
2010-05-12,519.6,-1262
2010-05-13,518.93,-1284
2010-05-14,520.72,-1258
2010-05-17,511.27,-1392
2010-05-18,508.3,-1444
2010-05-19,494.9,-1610
2010-05-20,503.55,-1527
2010-05-21,483.69,-1700
2010-05-24,486.19,-1633
2010-05-25,486.25,-1648
2010-05-26,492.69,-1515
2010-05-27,497.16,-1462
2010-05-28,512.99,-1301
2010-05-31,507.44,-1392
2010-06-01,508.68,-1391
2010-06-02,510.74,-1381
2010-06-03,511.16,-1375
2010-06-04,510.37,-1433
2010-06-07,496.89,-1587
2010-06-08,497.19,-1581
2010-06-09,497.56,-1591
2010-06-10,500.51,-1531
2010-06-11,504.29,-1464
2010-06-14,508.32,-1393
2010-06-15,508.01,-1416
2010-06-16,510.72,-1316
2010-06-17,510.76,-1313
2010-06-18,511.18,-1316
2010-06-21,514.75,-1271
2010-06-22,512.63,-1344
2010-06-23,512.82,-1344
2010-06-24,511.67,-1323
2010-06-25,505.12,-1412
2010-06-28,507.28,-1434
2010-06-29,510.71,-1410
2010-06-30,507.14,-1506
2010-07-01,504.02,-1555
2010-07-02,503.65,-1530
2010-07-05,506.54,-1497
2010-07-06,500.82,-1617
2010-07-07,496.91,-1679
2010-07-08,498.55,-1660
2010-07-09,499.46,-1649
2010-07-12,499.93,-1608
2010-07-13,509.08,-1464
2010-07-14,507.34,-1529
2010-07-15,505.19,-1601
2010-07-16,506.21,-1606
2010-07-19,506.84,-1631
2010-07-20,506.56,-1637
2010-07-21,505.4,-1662
2010-07-22,500.28,-1781
2010-07-23,500.31,-1805
2010-07-26,498.1,-1864
2010-07-27,497.67,-1917
2010-07-28,491.0,-2050
2010-07-29,491.11,-2046
2010-07-30,493.91,-1964
2010-08-02,491.61,-2032
2010-08-03,491.9,-2071
2010-08-04,486.71,-2175
2010-08-05,486.21,-2217
2010-08-06,482.82,-2297
2010-08-09,472.74,-2457
2010-08-10,461.67,-2612
2010-08-11,463.12,-2545
2010-08-12,448.4,-2722
2010-08-13,452.73,-2635
2010-08-16,464.76,-2451
2010-08-17,463.52,-2537
2010-08-18,455.49,-2676
2010-08-19,452.23,-2739
2010-08-20,454.84,-2723
2010-08-23,447.92,-2843
2010-08-24,434.42,-3015
2010-08-25,423.89,-3166
2010-08-26,427.07,-3142
2010-08-27,429.14,-3141
2010-08-30,444.55,-2961
2010-08-31,455.08,-2810
2010-09-01,458.75,-2769
2010-09-06,466.0,-2623
2010-09-07,460.59,-2694
2010-09-08,458.44,-2795
2010-09-09,463.68,-2682
2010-09-10,451.39,-2818
2010-09-13,447.27,-2908
2010-09-14,449.01,-2798
2010-09-15,448.72,-2865
2010-09-16,449.52,-2832
2010-09-17,457.58,-2696
2010-09-20,457.87,-2687
2010-09-21,453.32,-2758
2010-09-22,453.9,-2768
2010-09-23,450.77,-2865
2010-09-24,449.71,-2852
2010-09-27,450.2,-2885
2010-09-28,455.13,-2819
2010-09-29,452.94,-2922
2010-09-30,454.52,-2967
2010-10-01,451.71,-3048
2010-10-04,445.83,-3197
2010-10-05,450.96,-3148
2010-10-06,460.72,-3000
2010-10-07,462.05,-3091
2010-10-08,459.26,-3166
2010-10-11,459.32,-3193
2010-10-12,454.32,-3306
2010-10-13,457.7,-3249
2010-10-14,458.66,-3257
2010-10-15,458.39,-3315
2010-10-18,457.59,-3371
2010-10-19,454.25,-3496
2010-10-20,442.17,-3656
2010-10-21,445.05,-3646
2010-10-22,445.21,-3678
2010-10-25,448.61,-3609
2010-10-26,455.12,-3468
2010-10-27,450.01,-3570
2010-10-28,450.07,-3606
2010-10-29,452.63,-3557
2010-11-01,451.06,-3629
2010-11-02,446.3,-3721
2010-11-03,444.16,-3798
2010-11-04,448.95,-3703
2010-11-05,457.27,-3554
2010-11-08,457.13,-3640
2010-11-09,449.4,-3786
2010-11-10,451.26,-3793
2010-11-11,446.69,-3922
2010-11-12,441.6,-4059
2010-11-15,433.54,-4194
2010-11-16,426.89,-4299
2010-11-17,425.5,-4253
2010-11-18,430.72,-4122
2010-11-19,426.51,-4189
2010-11-22,426.19,-4270
2010-11-23,430.81,-4143
2010-11-24,434.48,-4131
2010-11-25,439.85,-4001
2010-11-26,439.94,-3973
2010-11-29,446.36,-3895
2010-11-30,451.59,-3746
2010-12-01,449.93,-3760
2010-12-02,457.42,-3608
2010-12-03,464.35,-3441
2010-12-06,465.56,-3370
2010-12-07,460.76,-3491
2010-12-08,452.83,-3649
2010-12-09,460.45,-3538
2010-12-10,473.06,-3371
2010-12-13,490.22,-3208
2010-12-14,489.65,-3309
2010-12-15,493.47,-3347
2010-12-16,480.21,-3486
2010-12-17,485.29,-3342
2010-12-20,478.29,-3415
2010-12-21,481.78,-3381
2010-12-22,481.53,-3451
2010-12-23,475.41,-3570
2010-12-24,472.76,-3577
2010-12-27,473.05,-3549
2010-12-28,479.33,-3425
2010-12-29,478.75,-3464
2010-12-30,481.4,-3496
2010-12-31,484.66,-3429
2011-01-04,485.97,-3423
2011-01-05,481.91,-3553
2011-01-06,482.31,-3582
2011-01-07,481.86,-3622
2011-01-10,480.55,-3735
2011-01-11,477.44,-3856
2011-01-12,478.45,-3783
2011-01-13,484.12,-3688
2011-01-14,489.22,-3599
2011-01-17,495.16,-3537
2011-01-18,497.43,-3609
2011-01-19,505.91,-3598
2011-01-20,511.98,-3611
2011-01-21,519.5,-3621
2011-01-24,509.88,-3743
2011-01-25,501.97,-3828
2011-01-26,501.25,-3725
2011-01-27,502.68,-3640
2011-01-28,510.6,-3596
2011-02-08,520.69,-3504
2011-02-09,522.59,-3555
2011-02-10,520.23,-3595
2011-02-11,519.98,-3613
2011-02-14,514.05,-3688
2011-02-15,517.87,-3739
2011-02-16,513.11,-3827
2011-02-17,509.83,-3932
2011-02-18,503.92,-4071
2011-02-21,483.68,-4263
2011-02-22,470.02,-4382
2011-02-23,470.67,-4275
2011-02-24,461.29,-4362
2011-02-25,466.96,-4250
2011-02-28,461.37,-4313
2011-03-01,466.12,-4367
2011-03-02,457.83,-4526
2011-03-03,452.34,-4645
2011-03-04,459.23,-4608
2011-03-07,468.22,-4562
2011-03-08,475.38,-4579
2011-03-09,470.51,-4694
2011-03-10,482.49,-4538
2011-03-11,495.06,-4402
2011-03-14,479.9,-4545
2011-03-15,468.74,-4596
2011-03-16,463.58,-4571
2011-03-17,460.53,-4570
2011-03-18,461.08,-4458
2011-03-21,468.25,-4421
2011-03-22,464.8,-4511
2011-03-23,467.64,-4476
2011-03-24,461.32,-4515
2011-03-25,457.74,-4547
2011-03-28,459.52,-4565
2011-03-29,457.88,-4638
2011-03-30,460.04,-4680
2011-03-31,461.13,-4688
2011-04-01,459.17,-4721
2011-04-04,457.25,-4793
2011-04-05,457.2,-4838
2011-04-06,464.94,-4716
2011-04-07,463.49,-4799
2011-04-08,464.29,-4819
2011-04-13,461.01,-4906
2011-04-14,460.63,-4971
2011-04-15,460.96,-5039
2011-04-18,455.46,-5156
2011-04-19,453.74,-5198
2011-04-20,458.5,-5216
2011-04-21,460.3,-5279
2011-04-22,456.45,-5387
2011-04-25,465.62,-5250
2011-04-26,461.86,-5343
2011-04-27,469.32,-5334
2011-04-28,472.93,-5366
2011-04-29,480.08,-5293
2011-05-04,486.58,-5295
2011-05-05,479.29,-5347
2011-05-06,472.71,-5347
2011-05-09,477.47,-5290
2011-05-10,481.29,-5274
2011-05-11,483.15,-5302
2011-05-12,482.14,-5353
2011-05-13,479.67,-5383
2011-05-16,471.49,-5473
2011-05-17,464.35,-5576
2011-05-18,454.91,-5648
2011-05-19,444.85,-5735
2011-05-20,432.87,-5820
2011-05-23,417.82,-5968
2011-05-24,402.59,-6141
2011-05-25,386.36,-6307
2011-05-26,398.04,-6200
2011-05-27,410.82,-6092
2011-05-30,412.1,-6163
2011-05-31,421.37,-6176
2011-06-01,435.69,-6040
2011-06-02,450.59,-5876
2011-06-03,443.41,-5934
2011-06-06,433.81,-5949
2011-06-07,443.68,-5804
2011-06-08,439.57,-5837
2011-06-09,443.95,-5782
2011-06-10,445.0,-5658
2011-06-13,442.69,-5600
2011-06-14,441.54,-5602
2011-06-15,441.45,-5737
2011-06-16,445.17,-5682
2011-06-17,438.93,-5789
2011-06-20,431.63,-5866
2011-06-21,442.74,-5758
2011-06-22,439.63,-5793
2011-06-23,434.75,-5885
2011-06-24,433.4,-5865
2011-06-27,434.25,-5872
2011-06-28,432.31,-5920
2011-06-29,434.6,-5921
2011-06-30,432.54,-5973
2011-07-01,425.29,-6063
2011-07-04,425.42,-6074
2011-07-05,431.03,-5967
2011-07-06,428.3,-6051
2011-07-07,429.99,-6077
2011-07-08,430.32,-6114
2011-07-11,425.09,-6152
2011-07-12,417.25,-6215
2011-07-13,418.18,-6189
2011-07-14,418.93,-6185
2011-07-15,414.74,-6233
2011-07-18,415.77,-6298
2011-07-19,410.12,-6352
2011-07-20,416.77,-6290
2011-07-21,413.06,-6356
2011-07-22,409.2,-6399
2011-07-25,409.36,-6453
2011-07-26,409.39,-6470
2011-07-27,409.4,-6491
2011-07-28,408.39,-6484
2011-07-29,405.7,-6541
2011-08-01,401.95,-6602
2011-08-02,396.55,-6698
2011-08-03,391.47,-6764
2011-08-04,396.05,-6625
2011-08-05,400.88,-6648
2011-08-08,396.41,-6732
2011-08-09,387.7,-6892
2011-08-10,385.96,-6801
2011-08-11,384.44,-6863
2011-08-12,383.92,-6792
2011-08-15,384.32,-6761
2011-08-16,386.48,-6700
2011-08-17,393.46,-6562
2011-08-18,402.89,-6483
2011-08-19,400.76,-6564
2011-08-22,406.03,-6418
2011-08-23,401.28,-6474
2011-08-24,396.68,-6524
2011-08-25,401.65,-6479
2011-08-26,404.41,-6469
2011-08-29,413.37,-6338
2011-08-30,419.26,-6217
2011-08-31,424.71,-6175
2011-09-01,435.29,-6053
2011-09-05,435.73,-6090
2011-09-06,436.16,-6179
2011-09-07,443.99,-6045
2011-09-08,453.26,-5934
2011-09-09,459.92,-5897
2011-09-12,462.93,-5858
2011-09-13,469.4,-5715
2011-09-14,466.99,-5754
2011-09-15,470.67,-5824
2011-09-16,457.11,-5962
2011-09-19,461.68,-5881
2011-09-20,454.37,-5979
2011-09-21,447.57,-5999
2011-09-22,449.26,-5894
2011-09-23,440.3,-5981
2011-09-26,434.43,-6044
2011-09-27,437.47,-6031
2011-09-28,433.97,-5981
2011-09-29,428.08,-6070
2011-09-30,427.6,-6125
2011-10-03,422.12,-6226
2011-10-04,418.18,-6286
2011-10-05,417.21,-6256
2011-10-06,421.32,-6138
2011-10-07,417.96,-6169
2011-10-10,419.66,-6232
2011-10-11,417.73,-6244
2011-10-12,410.91,-6366
2011-10-13,412.59,-6320
2011-10-14,414.49,-6266
2011-10-17,410.84,-6348
2011-10-18,404.32,-6446
2011-10-19,401.15,-6440
2011-10-20,403.73,-6420
2011-10-21,411.03,-6348
2011-10-24,414.46,-6380
2011-10-25,409.38,-6444
2011-10-26,412.1,-6443
2011-10-27,414.75,-6434
2011-10-28,422.07,-6308
2011-10-31,420.81,-6340
2011-11-01,413.82,-6454
2011-11-02,407.79,-6553
2011-11-03,408.44,-6576
2011-11-04,410.57,-6607
2011-11-07,410.52,-6664
2011-11-08,408.6,-6679
2011-11-09,405.19,-6723
2011-11-10,401.03,-6823
2011-11-11,396.3,-6926
2011-11-14,391.74,-7039
2011-11-15,387.87,-7104
2011-11-16,390.89,-7036
2011-11-17,385.86,-7105
2011-11-18,379.62,-7205
2011-11-21,379.14,-7260
2011-11-22,381.76,-7230
2011-11-23,388.57,-7153
2011-11-24,381.78,-7245
2011-11-25,383.35,-7245
2011-11-28,383.31,-7185
2011-11-29,382.9,-7219
2011-11-30,380.69,-7295
2011-12-01,380.1,-7263
2011-12-02,383.88,-7208
2011-12-05,391.19,-7078
2011-12-06,390.2,-7082
2011-12-07,387.21,-7112
2011-12-08,381.63,-7159
2011-12-09,377.16,-7226
2011-12-12,375.3,-7268
2011-12-13,371.75,-7311
2011-12-14,367.55,-7407
2011-12-15,364.48,-7473
2011-12-16,366.03,-7370
2011-12-19,367.4,-7399
2011-12-20,365.67,-7490
2011-12-21,367.72,-7481
2011-12-22,360.37,-7598
2011-12-23,356.21,-7612
2011-12-26,352.68,-7659
2011-12-27,347.8,-7754
2011-12-28,350.66,-7658
2011-12-29,350.51,-7689
2011-12-30,351.55,-7593
2012-01-03,350.0,-7575
2012-01-04,348.84,-7594
2012-01-05,340.94,-7665
2012-01-06,336.73,-7719
2012-01-09,339.32,-7709
2012-01-10,344.68,-7619
2012-01-11,347.43,-7627
2012-01-12,348.11,-7654
2012-01-13,354.33,-7594
2012-01-16,357.87,-7509
2012-01-17,358.86,-7532
2012-01-18,362.66,-7478
2012-01-19,373.43,-7339
2012-01-20,373.0,-7306
2012-01-30,384.94,-7167
2012-01-31,387.97,-7101
2012-02-01,390.67,-7098
2012-02-02,401.61,-6963
2012-02-03,401.74,-7010
2012-02-06,399.73,-7058
2012-02-07,401.08,-7015
2012-02-08,409.53,-6907
2012-02-09,411.39,-6902
2012-02-10,405.02,-7003
2012-02-13,395.54,-7091
2012-02-14,400.26,-6990
2012-02-15,397.41,-7037
2012-02-16,396.51,-7011
2012-02-17,403.3,-6892
2012-02-20,413.98,-6752
2012-02-21,410.91,-6785
2012-02-22,418.41,-6667
2012-02-23,423.89,-6559
2012-02-24,423.43,-6498
2012-02-27,428.41,-6380
2012-02-28,422.22,-6474
2012-02-29,423.64,-6423
2012-03-01,427.95,-6392
2012-03-02,439.6,-6268
2012-03-05,457.21,-6063
2012-03-06,445.0,-6101
2012-03-07,444.02,-6070
2012-03-08,431.66,-6172
2012-03-09,432.11,-6186
2012-03-12,428.02,-6285
2012-03-13,429.39,-6230
2012-03-14,433.86,-6271
2012-03-15,441.85,-6124
2012-03-16,438.52,-6093
2012-03-19,438.07,-6110
2012-03-20,440.29,-6057
2012-03-21,445.77,-5941
2012-03-22,445.67,-5910
2012-03-23,454.1,-5794
2012-03-26,459.26,-5707
2012-03-27,445.92,-5799
2012-03-28,446.32,-5790
2012-03-29,439.63,-5895
2012-03-30,441.03,-5980
2012-04-03,445.77,-5894
2012-04-04,439.77,-5977
2012-04-05,444.93,-5882
2012-04-06,447.44,-5865
2012-04-09,450.73,-5753
2012-04-10,450.85,-5727
2012-04-11,458.74,-5556
2012-04-12,465.26,-5457
2012-04-13,462.52,-5483
2012-04-16,468.26,-5338
2012-04-17,472.84,-5244
2012-04-18,472.16,-5233
2012-04-19,467.08,-5316
2012-04-20,465.72,-5310
2012-04-23,465.17,-5311
2012-04-24,465.65,-5233
2012-04-25,472.87,-5085
2012-04-26,470.21,-5076
2012-04-27,473.77,-4984
2012-05-02,472.46,-4994
2012-05-03,468.8,-4972
2012-05-04,476.32,-4801
2012-05-07,486.31,-4636
2012-05-08,488.07,-4567
2012-05-09,487.62,-4498
2012-05-10,486.07,-4495
2012-05-11,480.1,-4581
2012-05-14,469.69,-4772
2012-05-15,455.65,-4941
2012-05-16,449.91,-5009
2012-05-17,442.58,-5089
2012-05-18,434.95,-5238
2012-05-21,448.02,-5061
2012-05-22,447.94,-5082
2012-05-23,436.75,-5225
2012-05-24,426.92,-5349
2012-05-25,437.38,-5160
2012-05-28,435.48,-5123
2012-05-29,431.44,-5152
2012-05-30,435.34,-5125
2012-05-31,429.2,-5261
2012-06-01,428.8,-5278
2012-06-04,416.65,-5440
2012-06-05,421.02,-5313
2012-06-06,426.39,-5199
2012-06-07,434.41,-5038
2012-06-08,432.9,-5068
2012-06-11,432.5,-5025
2012-06-12,428.16,-5149
2012-06-13,427.61,-5170
2012-06-14,425.28,-5230
2012-06-15,433.09,-5122
2012-06-18,435.59,-5069
2012-06-19,431.08,-5201
2012-06-20,432.89,-5172
2012-06-21,431.14,-5236
2012-06-22,427.17,-5315
2012-06-25,424.12,-5447
2012-06-26,419.19,-5578
2012-06-27,418.04,-5607
2012-06-28,418.16,-5615
2012-06-29,422.37,-5533
2012-07-02,419.3,-5644
2012-07-03,413.09,-5770
2012-07-04,410.73,-5823
2012-07-05,413.83,-5738
2012-07-06,415.44,-5636
2012-07-09,408.12,-5761
2012-07-10,405.39,-5799
2012-07-11,407.28,-5712
2012-07-12,408.72,-5628
2012-07-13,416.98,-5482
2012-07-16,413.98,-5547
2012-07-17,417.55,-5418
2012-07-18,418.83,-5400
2012-07-19,428.38,-5241
2012-07-20,424.47,-5289
2012-07-23,421.99,-5374
2012-07-24,415.63,-5489
2012-07-25,412.91,-5547
2012-07-26,414.8,-5482
2012-07-27,413.16,-5537
2012-07-30,415.0,-5541
2012-07-31,414.48,-5526
2012-08-01,412.55,-5589
2012-08-02,416.1,-5537
2012-08-03,418.21,-5535
2012-08-06,423.16,-5398
2012-08-07,422.5,-5453
2012-08-08,423.57,-5404
2012-08-09,426.98,-5354
2012-08-10,425.56,-5415
2012-08-13,426.17,-5472
2012-08-14,429.47,-5406
2012-08-15,430.77,-5426
2012-08-16,430.83,-5466
2012-08-17,433.45,-5395
2012-08-20,437.28,-5326
2012-08-21,416.84,-5518
2012-08-22,410.23,-5626
2012-08-23,392.82,-5825
2012-08-24,399.72,-5725
2012-08-27,386.19,-5850
2012-08-28,385.78,-5861
2012-08-29,393.06,-5714
2012-08-30,397.25,-5676
2012-08-31,396.02,-5706
2012-09-04,402.08,-5659
2012-09-05,398.92,-5737
2012-09-06,393.41,-5808
2012-09-07,397.51,-5811
2012-09-10,388.88,-5963
2012-09-11,386.62,-6004
2012-09-12,388.35,-5997
2012-09-13,391.36,-5929
2012-09-14,398.87,-5806
2012-09-17,401.75,-5828
2012-09-18,394.51,-5943
2012-09-19,394.55,-5968
2012-09-20,389.28,-6069
2012-09-21,395.48,-5960
2012-09-24,390.37,-6045
2012-09-25,391.77,-6063
2012-09-26,395.12,-6007
2012-09-27,393.34,-6034
2012-09-28,392.57,-6074
2012-10-01,386.55,-6182
2012-10-02,384.32,-6216
2012-10-03,385.37,-6144
2012-10-04,384.51,-6195
2012-10-05,388.16,-6132
2012-10-08,393.45,-6051
2012-10-09,393.67,-6041
2012-10-10,394.66,-5975
2012-10-11,394.19,-5942
2012-10-12,392.54,-5966
2012-10-15,391.56,-6047
2012-10-16,399.22,-5918
2012-10-17,397.02,-5977
2012-10-18,398.51,-5979
2012-10-19,398.23,-6056
2012-10-22,397.0,-6114
2012-10-23,397.71,-6089
2012-10-24,395.45,-6120
2012-10-25,389.92,-6182
2012-10-26,391.7,-6177
2012-10-29,391.36,-6190
2012-10-30,389.86,-6226
